1	31.5	35.0	15.5,7.3,26.8,36.3,23.9,6.9,18.2,26.8
1	31.5	35.0	19.1,25.9,32.2,20.4,7.0,10.3,11.1,3.2
1	30.5	35.0	5.6,9.6,37.4,38.1,29.4,4.7,10.0,46.6
1	29.7	35.0	6.6,14.3,37.2,22.8,6.5,38.7,43.3,25.9
1	24.2	35.0	184.4,158.3,189.3,185.7,157.4,162.4,183.1,172.5
1	23.7	35.0	173.5,156.7,180.8,190.9,192.7,168.3,199.5,184.3
1	25.1	35.0	172.4,178.9,152.6,193.7,185.4,180.7,153.0,155.8
1	25.1	35.0	190.3,187.7,153.0,156.1,191.3,178.1,151.5,165.7
1	23.8	35.0	160.8,199.4,153.5,186.5,186.1,181.6,196.2,175.7
1	24.1	35.0	183.4,179.9,170.1,170.9,151.4,199.1,184.1,191.5
1	25.2	35.0	153.2,199.3,159.8,195.7,181.6,193.4,151.2,157.2
1	23.8	35.0	181.5,169.7,190.3,191.3,193.9,177.1,194.8,157.9
1	23.7	35.0	196.4,178.7,168.3,156.5,150.4,190.7,199.7,178.1
1	24.9	35.0	195.9,161.0,160.4,157.7,152.5,188.5,159.4,167.4
1	20.8	35.0	219.9,244.2,323.4,295.2,307.8,303.0,315.5,337.2
1	23.3	35.0	263.8,289.0,253.0,221.7,312.8,220.2,209.4,302.8
1	22.5	35.0	227.4,306.0,339.0,343.5,237.2,258.0,244.5,294.2
1	21.1	35.0	227.0,245.1,311.1,228.4,233.5,310.5,302.5,237.9
1	22.8	35.0	263.3,209.8,271.1,335.6,295.5,206.4,232.0,255.1
1	22.3	35.0	264.6,341.5,270.6,302.5,277.3,328.8,210.4,216.4
1	21.8	35.0	266.7,243.5,222.6,214.3,303.5,315.5,270.9,284.0
1	21.9	35.0	334.3,262.5,241.5,254.7,329.5,226.3,264.6,281.3
1	23.3	35.0	253.6,286.2,203.0,278.3,258.3,287.6,215.4,206.6
1	21.8	35.0	332.3,320.7,239.1,242.2,227.9,297.8,270.9,211.5
1	19.4	35.0	362.9,362.0,359.7,394.6,384.2,380.5,378.3,383.8
1	19.3	35.0	364.1,369.8,354.7,363.5,376.4,371.2,386.9,359.6
1	19.6	35.0	377.5,383.4,353.6,388.4,354.6,350.8,371.2,397.6
1	19.7	35.0	383.1,390.8,385.7,353.0,373.9,359.1,366.7,396.1
1	19.8	35.0	397.1,371.4,390.6,387.1,389.0,365.0,363.3,397.6
1	19.4	35.0	398.3,374.0,388.8,370.2,394.8,393.2,380.5,390.1
1	19.9	35.0	363.5,396.2,394.7,358.1,352.1,394.1,355.3,360.1
1	19.4	35.0	376.7,392.3,369.0,391.5,372.3,383.4,382.0,391.5
1	19.3	35.0	374.0,359.5,397.9,357.9,368.6,356.3,385.0,361.7
1	19.4	35.0	372.7,359.4,393.1,396.9,389.9,384.5,378.3,370.3
